wall_time_s,iter,iter_ms
1763836542.450290,690,62.380672
1763836542.520457,691,63.939297
1763836542.583890,692,58.174370
1763836542.653653,693,64.738876
1763836542.717470,694,58.650082
1763836542.781751,695,58.811039
1763836542.846154,696,59.034271
1763836542.909549,697,57.995327
1763836542.975618,698,60.814335
1763836543.039997,699,59.096096
1763836543.106090,700,60.794434
1763836543.203274,701,65.083038
1763836543.272440,702,62.551296
1763836543.339566,703,60.446369
1763836543.405160,704,58.955330
1763836543.470399,705,58.691200
1763836543.539875,706,62.901665
1763836543.608954,707,62.578335
1763836543.673847,708,58.428001
1763836543.736319,709,56.017536
1763836543.803164,710,60.722847
1763836543.867486,711,57.032738
1763836543.933285,712,59.727455
1763836544.000650,713,61.178463
1763836544.070529,714,63.453823
1763836544.138990,715,62.229153
1763836544.205444,716,60.344994
1763836544.269023,717,57.283199
1763836544.333420,718,58.285728
1763836544.402524,719,62.756481
1763836544.466012,720,57.313953
1763836544.535360,721,62.408321
1763836544.599611,722,58.009216
1763836544.664442,723,58.925728
1763836544.731508,724,61.309601
1763836544.798196,725,60.585602
1763836544.860464,726,56.008320
1763836544.930532,727,63.873695
1763836544.998125,728,61.214336
1763836545.064170,729,59.804382
1763836545.126778,730,56.389729
1763836545.195372,731,61.577663
1763836545.266648,732,65.086113
1763836545.327129,733,54.512257
1763836545.395410,734,62.266014
1763836545.460352,735,58.846336
1763836545.525146,736,58.573471
1763836545.592652,737,61.275776
1763836545.659235,738,60.435104
1763836545.723876,739,58.437248
1763836545.790559,740,60.586624
1763836545.856675,741,59.272736
1763836545.925761,742,62.809761
1763836545.997241,743,65.449570
1763836546.063846,744,60.567200
1763836546.131351,745,61.158718
1763836546.196366,746,58.791809
1763836546.262608,747,59.982494
1763836546.332827,748,63.822399
1763836546.402038,749,63.250080
1763836546.473138,750,65.283714
1763836546.538332,751,58.310272
1763836546.601846,752,57.398911
1763836546.670931,753,62.798496
1763836546.735231,754,58.067390
1763836546.798279,755,56.996479
1763836546.862432,756,58.214016
1763836546.926141,757,57.592480
1763836546.990208,758,57.805439
1763836547.054536,759,58.153633
1763836547.123841,760,63.227520
1763836547.194335,761,63.469185
1763836547.264778,762,64.241280
1763836547.331078,763,59.920033
1763836547.396985,764,59.585342
1763836547.463690,765,60.648064
1763836547.527917,766,58.178207
1763836547.594443,767,60.312191
1763836547.660775,768,60.066463
1763836547.725772,769,58.639999
1763836547.790380,770,58.262112
1763836547.857863,771,60.328575
1763836547.923847,772,59.757217
1763836547.989843,773,59.591934
1763836548.057643,774,61.572704
1763836548.123534,775,59.510338
1763836548.188452,776,58.571362
1763836548.256248,777,61.537922
1763836548.321795,778,59.162239
1763836548.387602,779,59.457153
1763836548.454080,780,60.133022
1763836548.521613,781,60.301922
1763836548.587685,782,59.816994
1763836548.652765,783,58.857246
1763836548.719911,784,60.828094
1763836548.787328,785,61.173153
1763836548.856766,786,63.075970
1763836548.921746,787,58.588833
1763836548.989069,788,60.914303
1763836549.054533,789,59.046047
1763836549.120832,790,59.951454
1763836549.185264,791,57.274017
1763836549.252281,792,60.610241
1763836549.316987,793,58.638977
1763836549.384986,794,61.716095
1763836549.452005,795,60.570240
1763836549.522806,796,64.385185
1763836549.591666,797,62.766720
1763836549.660713,798,62.966400
1763836549.729915,799,62.899841
1763836549.796870,800,60.661407
1763836549.889950,801,63.507713
1763836549.958192,802,61.262302
1763836550.028600,803,63.221409
1763836550.093237,804,57.372318
1763836550.164442,805,63.935230
1763836550.234827,806,63.157921
1763836550.302512,807,60.507744
1763836550.371109,808,61.274239
1763836550.439013,809,60.491425
1763836550.503755,810,57.403042
1763836550.574628,811,62.835361
1763836550.640026,812,58.357151
1763836550.705870,813,59.027039
1763836550.770829,814,57.888416
1763836550.839633,815,61.716095
1763836550.904897,816,58.123295
1763836550.972273,817,60.351070
1763836551.038126,818,58.505856
1763836551.110278,819,64.926819
1763836551.177531,820,60.182816
1763836551.245086,821,59.494530
1763836551.309621,822,57.300610
1763836551.376189,823,59.506306
1763836551.444346,824,61.007488
1763836551.512658,825,60.993183
1763836551.581167,826,61.562496
1763836551.647162,827,58.986111
1763836551.717554,828,63.122082
1763836551.782434,829,57.570976
1763836551.852212,830,62.696033
1763836551.919735,831,59.651745
1763836551.985655,832,58.822208
1763836552.051878,833,59.080318
1763836552.117094,834,58.052223
1763836552.188367,835,64.340637
1763836552.254991,836,59.552383
1763836552.327253,837,65.415810
1763836552.395359,838,61.031071
1763836552.461590,839,59.231903
1763836552.529444,840,60.984898
1763836552.598031,841,60.797409
1763836552.668705,842,63.521408
1763836552.734335,843,58.712704
1763836552.802970,844,61.732513
1763836552.871429,845,61.501057
1763836552.941618,846,62.963936
1763836553.006614,847,58.046112
1763836553.076937,848,63.269535
1763836553.144319,849,60.312096
1763836553.210282,850,59.129471
1763836553.279757,851,61.718143
1763836553.348220,852,61.384384
1763836553.414554,853,59.110783
1763836553.483873,854,62.251617
1763836553.549063,855,57.953217
1763836553.622098,856,65.908356
1763836553.688707,857,59.514465
1763836553.753130,858,57.666206
1763836553.820199,859,60.281506
1763836553.888212,860,61.485695
